run_id,model_id,quant,suite,repair,git_ref,verdict_source,task_id,passed,failure_tags,steps,total_tokens,trajectory_success,interface_variant,seed,temperature,tier
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,adv_009b,1,,2,2297,1,PL_EN,3,0.7,easy
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,adv_010,1,,1,1168,1,PL_EN,3,0.7,easy
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,adv_011,1,,2,2360,1,PL_EN,3,0.7,easy
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,adv_012,1,,2,2222,1,PL_EN,3,0.7,easy
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,adv_013,0,no_json_found,5,7260,1,PL_EN,3,0.7,easy
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_arith_L0_a,0,unexpected_tool_call,5,6657,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_arith_L0_b,0,no_json_found;unexpected_tool_call;wrong_final_answer,4,4994,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_arith_L0_c,0,unexpected_tool_call;wrong_final_answer,3,3642,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_arith_L1_a,1,,4,5224,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_arith_L1_b,1,,4,5236,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_arith_L1_c,1,,4,5231,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_arith_L2_a,0,invalid_json,6,8761,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_arith_L2_b,1,,3,4088,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_arith_L2_c,1,,3,3874,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_arith_L3_a,1,,8,12819,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_arith_L3_b,1,,8,12791,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_arith_L3_c,0,wrong_final_answer,7,10807,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_001,1,,8,12819,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_001_arith,1,,8,12819,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_002,1,,5,6960,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_003,1,,3,3509,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_004,1,,8,12791,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_004_arith,1,,8,12791,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_005,1,,7,10807,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_005_arith,0,wrong_final_answer,7,10807,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_006,1,,3,3508,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_006_arith,1,,3,3508,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_007,1,,6,8802,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_007_arith,1,,6,8802,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_008,1,,6,9235,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_009,1,,6,9118,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_010,0,final_answer_missing,8,12726,0,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_010_arith,0,invalid_json;wrong_final_answer,8,12623,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_011,1,,3,3523,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_012,1,,3,3644,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_013,1,,3,3528,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_014,0,no_json_found,5,6714,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_015,1,,3,3528,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_016,0,no_json_found,4,5151,1,PL_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_en_001,1,,5,6710,1,EN_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_en_001_arith,1,,5,6710,1,EN_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_en_002,1,,3,3469,1,EN_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_en_003,0,wrong_tool_order,2,2698,1,EN_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_en_003_arith,1,,5,8299,1,EN_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_en_004,1,,3,3451,1,EN_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_en_004_arith,1,,3,3451,1,EN_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_en_005,1,,5,6732,1,EN_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_en_005_arith,1,,5,6732,1,EN_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_en_006,1,,6,8574,1,EN_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_en_007,1,,6,8672,1,EN_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_en_008,0,unknown_action;wrong_tool_order,7,10001,1,EN_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_en_009,1,,6,8799,1,EN_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_en_010,1,,6,8730,1,EN_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_en_011,1,,6,8599,1,EN_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_en_012,1,,7,11980,1,EN_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_en_013,0,no_json_found;wrong_final_answer;wrong_tool_order,3,5905,1,EN_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q3_seed3,bielik-11b-v3,Q3_K_M,main67,off,e584b38,run.log,v3_chain_en_014,1,,6,10761,1,EN_EN,3,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_001,0,expected_tool_not_called;unknown_action,4,4822,1,PL_EN,1,0.7,easy
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_002,1,,3,3670,1,PL_EN,1,0.7,easy
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_003,0,no_json_found,3,3356,1,PL_EN,1,0.7,easy
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_004a,0,no_json_found,3,3392,1,PL_EN,1,0.7,easy
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_004b,0,no_json_found,4,5007,1,PL_EN,1,0.7,easy
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_005,0,no_json_found,3,3599,1,PL_EN,1,0.7,easy
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_006,1,,3,3841,1,PL_EN,1,0.7,easy
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_007,0,final_answer_missing;no_json_found,5,6041,0,PL_EN,1,0.7,easy
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_008,1,,3,3580,1,PL_EN,1,0.7,easy
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_009a,0,final_answer_missing;unknown_action,5,6152,0,PL_EN,1,0.7,easy
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_009b,0,expected_tool_not_called;final_answer_missing;unknown_action,4,4783,0,PL_EN,1,0.7,easy
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_010,0,unknown_action,3,3523,1,PL_EN,1,0.7,easy
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_011,1,,2,2427,1,PL_EN,1,0.7,easy
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_012,0,loop,4,5170,1,PL_EN,1,0.7,easy
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_013,1,,5,6799,1,PL_EN,1,0.7,easy
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_arith_L0_a,0,final_answer_missing;no_json_found;schema_violation;unexpected_tool_call,8,14584,0,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_arith_L0_b,0,final_answer_missing;no_json_found;schema_violation;unknown_action,8,14046,0,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_arith_L0_c,0,no_json_found;schema_violation;wrong_final_answer,3,3629,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_arith_L1_a,0,unknown_action;wrong_final_answer,6,7855,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_arith_L1_b,0,final_answer_missing;unknown_action,8,11351,0,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_arith_L1_c,0,unknown_action;wrong_final_answer,7,9657,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_arith_L2_a,0,wrong_final_answer;wrong_tool_order,2,2707,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_arith_L2_b,0,final_answer_missing;schema_violation;unknown_action;wrong_tool_order,8,15823,0,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_arith_L2_c,0,final_answer_missing;schema_violation,8,13319,0,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_arith_L3_a,0,wrong_final_answer;wrong_tool_order,2,2785,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_arith_L3_b,0,wrong_final_answer;wrong_tool_order,2,2646,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_arith_L3_c,0,unknown_action;wrong_final_answer;wrong_tool_order,3,4749,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_001,0,wrong_tool_order,2,2785,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_001_arith,0,final_answer_missing;unknown_action;wrong_tool_order,8,18163,0,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_002,0,final_answer_missing;schema_violation;unknown_action;wrong_tool_order,8,13248,0,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_003,0,unknown_action;wrong_tool_order,3,3592,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_004,0,wrong_tool_order,2,2646,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_004_arith,0,wrong_final_answer;wrong_tool_order,2,2646,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_005,0,unknown_action;wrong_tool_order,3,4749,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_005_arith,0,final_answer_missing;unknown_action;wrong_tool_order,8,16071,0,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_006,0,unknown_action;wrong_tool_order,4,4706,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_006_arith,0,unknown_action;wrong_final_answer;wrong_tool_order,4,4706,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_007,0,wrong_tool_order,2,2656,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_007_arith,0,wrong_final_answer;wrong_tool_order,2,2656,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_008,0,no_json_found,8,13206,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_009,0,wrong_tool_order,2,2784,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_010,0,wrong_tool_order,2,2639,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_010_arith,0,wrong_final_answer;wrong_tool_order,2,2768,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_011,0,unknown_action;wrong_tool_order,4,4732,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_012,0,unknown_action;wrong_tool_order,3,4076,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_013,0,wrong_tool_order,2,2349,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_014,0,unknown_action;wrong_tool_order,5,9474,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_015,0,unknown_action;wrong_final_answer;wrong_tool_order,4,4715,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_016,0,unknown_action,5,10121,1,PL_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_en_001,0,final_answer_missing;unknown_action;wrong_tool_order,8,11385,0,EN_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_en_001_arith,0,wrong_tool_order,3,4029,1,EN_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_en_002,0,unknown_action;wrong_tool_order,4,4630,1,EN_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_en_003,0,final_answer_missing;schema_violation,8,11825,0,EN_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_en_003_arith,0,final_answer_missing;schema_violation,8,11825,0,EN_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_en_004,0,final_answer_missing;unknown_action;wrong_tool_order,6,7546,0,EN_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_en_004_arith,0,final_answer_missing;unknown_action;wrong_tool_order,6,7546,0,EN_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_en_005,0,final_answer_missing;no_json_found;unknown_action;wrong_tool_order,8,11716,0,EN_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_en_005_arith,0,final_answer_missing;unknown_action;wrong_tool_order,8,11378,0,EN_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_en_006,0,unknown_action;wrong_tool_order,8,11545,1,EN_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_en_007,0,unknown_action;wrong_tool_order,7,10418,1,EN_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_en_008,0,wrong_tool_order,3,4505,1,EN_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_en_009,1,,6,8787,1,EN_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_en_010,1,,6,8724,1,EN_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_en_011,0,unknown_action;wrong_tool_order,7,10121,1,EN_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_en_012,0,unknown_action;wrong_tool_order,8,13893,1,EN_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_en_013,0,unknown_action;wrong_tool_order,5,9299,1,EN_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed1,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_chain_en_014,1,,6,8719,1,EN_EN,1,0.7,hard
v3_11b_variance_2026-07-29__q8_seed2,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_001,1,,2,2293,1,PL_EN,2,0.7,easy
v3_11b_variance_2026-07-29__q8_seed2,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_002,1,,3,3509,1,PL_EN,2,0.7,easy
v3_11b_variance_2026-07-29__q8_seed2,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_003,1,,2,2187,1,PL_EN,2,0.7,easy
v3_11b_variance_2026-07-29__q8_seed2,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_004a,1,,2,2209,1,PL_EN,2,0.7,easy
v3_11b_variance_2026-07-29__q8_seed2,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_004b,0,no_json_found,5,6052,1,PL_EN,2,0.7,easy
v3_11b_variance_2026-07-29__q8_seed2,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_005,0,no_json_found,3,3551,1,PL_EN,2,0.7,easy
v3_11b_variance_2026-07-29__q8_seed2,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_006,1,,3,3682,1,PL_EN,2,0.7,easy
v3_11b_variance_2026-07-29__q8_seed2,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_007,1,,2,2187,1,PL_EN,2,0.7,easy
v3_11b_variance_2026-07-29__q8_seed2,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_008,1,,3,3620,1,PL_EN,2,0.7,easy
v3_11b_variance_2026-07-29__q8_seed2,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_009a,1,,3,3497,1,PL_EN,2,0.7,easy
v3_11b_variance_2026-07-29__q8_seed2,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_009b,1,,2,2292,1,PL_EN,2,0.7,easy
v3_11b_variance_2026-07-29__q8_seed2,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_010,1,,1,1161,1,PL_EN,2,0.7,easy
v3_11b_variance_2026-07-29__q8_seed2,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_011,1,,2,2422,1,PL_EN,2,0.7,easy
v3_11b_variance_2026-07-29__q8_seed2,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_012,0,wrong_final_answer,2,2225,1,PL_EN,2,0.7,easy
v3_11b_variance_2026-07-29__q8_seed2,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,adv_013,1,,4,5160,1,PL_EN,2,0.7,easy
v3_11b_variance_2026-07-29__q8_seed2,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_arith_L0_a,0,no_json_found;unexpected_tool_call;wrong_final_answer,4,5008,1,PL_EN,2,0.7,hard
v3_11b_variance_2026-07-29__q8_seed2,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_arith_L0_b,0,unexpected_tool_call,3,3634,1,PL_EN,2,0.7,hard
v3_11b_variance_2026-07-29__q8_seed2,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_arith_L0_c,0,unexpected_tool_call;wrong_final_answer,3,3635,1,PL_EN,2,0.7,hard
v3_11b_variance_2026-07-29__q8_seed2,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_arith_L1_a,0,final_answer_missing;schema_violation;unknown_action,8,12519,0,PL_EN,2,0.7,hard
v3_11b_variance_2026-07-29__q8_seed2,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_arith_L1_b,0,final_answer_missing;unknown_action,8,13398,0,PL_EN,2,0.7,hard
v3_11b_variance_2026-07-29__q8_seed2,bielik-11b-v3,Q8_0,main67,off,e584b38,run.log,v3_arith_L1_c,0,final_answer_missing;schema_violation;unknown_action,8,14206,0,PL_EN,2,0.7,hard
